product_name,weight_raw,weight_value,weight_unit,price_raw,price,discount_price_raw,discount_price,date,time
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 279,279,৳ 269,269,11-11-2022,02:57:17
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 189,189,৳ 169,169,11-11-2022,02:57:17
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,11-11-2022,02:57:17
Pigeon Meat,each,1,each,৳ 165,165,৳ 155,155,11-11-2022,02:57:17
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 475,475,৳ 455,455,11-11-2022,02:57:17
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 549,549,৳ 539,539,11-11-2022,02:57:17
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,11-11-2022,02:57:17
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 525,525,৳ 425,425,11-11-2022,02:57:17
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 315,315,৳ 299,299,12-11-2022,06:38:05
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 309,309,৳ 275,275,12-11-2022,06:38:05
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 279,279,৳ 269,269,12-11-2022,06:38:05
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 189,189,৳ 159,159,12-11-2022,06:38:05
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,12-11-2022,06:38:05
Pigeon Meat,each,1,each,৳ 165,165,৳ 155,155,12-11-2022,06:38:05
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 475,475,৳ 459,459,12-11-2022,06:38:05
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 599,599,৳ 539,539,12-11-2022,06:38:05
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,12-11-2022,06:38:05
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 525,525,৳ 425,425,12-11-2022,06:38:05
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 319,319,৳ 299,299,13-11-2022,07:48:11
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 309,309,৳ 275,275,13-11-2022,07:48:11
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 289,289,৳ 259,259,13-11-2022,07:48:11
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 189,189,৳ 159,159,13-11-2022,07:48:11
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,13-11-2022,07:48:11
Pigeon Meat,each,1,each,৳ 165,165,৳ 155,155,13-11-2022,07:48:11
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 475,475,৳ 459,459,13-11-2022,07:48:11
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 549,549,,,13-11-2022,07:48:11
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,13-11-2022,07:48:11
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 525,525,৳ 415,415,13-11-2022,07:48:11
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 319,319,৳ 299,299,14-11-2022,05:12:07
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 309,309,৳ 275,275,14-11-2022,05:12:07
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 289,289,৳ 269,269,14-11-2022,05:12:07
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 189,189,৳ 159,159,14-11-2022,05:12:07
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,14-11-2022,05:12:07
Pigeon Meat,each,1,each,৳ 165,165,৳ 155,155,14-11-2022,05:12:07
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 495,495,৳ 455,455,14-11-2022,05:12:07
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 549,549,,,14-11-2022,05:12:07
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,14-11-2022,05:12:07
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 525,525,৳ 425,425,14-11-2022,05:12:07
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 305,305,৳ 289,289,15-11-2022,07:14:59
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 309,309,৳ 269,269,15-11-2022,07:14:59
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 279,279,৳ 255,255,15-11-2022,07:14:59
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 189,189,৳ 159,159,15-11-2022,07:14:59
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,15-11-2022,07:14:59
Pigeon Meat,each,1,each,৳ 160,160,৳ 155,155,15-11-2022,07:14:59
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 585,585,৳ 525,525,15-11-2022,07:14:59
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 469,469,৳ 445,445,15-11-2022,07:14:59
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,15-11-2022,07:14:59
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 525,525,৳ 425,425,15-11-2022,07:14:59
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 305,305,৳ 289,289,16-11-2022,04:44:56
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 305,305,৳ 279,279,16-11-2022,04:44:56
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 279,279,৳ 255,255,16-11-2022,04:44:56
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 189,189,৳ 159,159,16-11-2022,04:44:56
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,16-11-2022,04:44:56
Pigeon Meat,each,1,each,৳ 160,160,৳ 155,155,16-11-2022,04:44:56
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 585,585,৳ 539,539,16-11-2022,04:44:56
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 475,475,৳ 455,455,16-11-2022,04:44:56
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,16-11-2022,04:44:56
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 525,525,৳ 425,425,16-11-2022,04:44:56
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 305,305,৳ 285,285,17-11-2022,03:31:13
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 305,305,৳ 269,269,17-11-2022,03:31:13
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 279,279,৳ 249,249,17-11-2022,03:31:13
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 189,189,৳ 159,159,17-11-2022,03:31:13
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,17-11-2022,03:31:13
Pigeon Meat,each,1,each,৳ 159,159,৳ 155,155,17-11-2022,03:31:13
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 549,549,৳ 529,529,17-11-2022,03:31:13
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 479,479,৳ 449,449,17-11-2022,03:31:13
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,17-11-2022,03:31:13
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 509,509,৳ 419,419,17-11-2022,03:31:13
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 305,305,৳ 279,279,18-11-2022,03:39:55
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 289,289,৳ 269,269,18-11-2022,03:39:55
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 279,279,৳ 255,255,18-11-2022,03:39:55
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 189,189,৳ 159,159,18-11-2022,03:39:55
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,18-11-2022,03:39:55
Pigeon Meat,each,1,each,৳ 159,159,৳ 155,155,18-11-2022,03:39:55
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 549,549,৳ 539,539,18-11-2022,03:39:55
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 525,525,৳ 439,439,18-11-2022,03:39:55
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,18-11-2022,03:39:55
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 509,509,৳ 419,419,18-11-2022,03:39:55
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 305,305,৳ 279,279,19-11-2022,04:55:53
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 285,285,৳ 269,269,19-11-2022,04:55:53
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 279,279,৳ 249,249,19-11-2022,04:55:53
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 189,189,৳ 159,159,19-11-2022,04:55:53
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,19-11-2022,04:55:53
Pigeon Meat,each,1,each,৳ 159,159,৳ 155,155,19-11-2022,04:55:53
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 549,549,৳ 535,535,19-11-2022,04:55:53
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 525,525,৳ 469,469,19-11-2022,04:55:53
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,19-11-2022,04:55:53
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 509,509,৳ 425,425,19-11-2022,04:55:53
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 309,309,৳ 275,275,20-11-2022,08:35:52
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 285,285,৳ 259,259,20-11-2022,08:35:52
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 279,279,৳ 245,245,20-11-2022,08:35:52
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 189,189,৳ 145,145,20-11-2022,08:35:52
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,20-11-2022,08:35:52
Pigeon Meat,each,1,each,৳ 155,155,,,20-11-2022,08:35:52
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 549,549,৳ 525,525,20-11-2022,08:35:52
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 469,469,৳ 445,445,20-11-2022,08:35:52
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,20-11-2022,08:35:52
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 499,499,৳ 415,415,20-11-2022,08:35:52
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 309,309,৳ 275,275,21-11-2022,10:25:12
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 285,285,৳ 265,265,21-11-2022,10:25:12
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 279,279,৳ 245,245,21-11-2022,10:25:12
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 189,189,৳ 155,155,21-11-2022,10:25:12
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,21-11-2022,10:25:12
Pigeon Meat,each,1,each,৳ 160,160,৳ 155,155,21-11-2022,10:25:12
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 549,549,৳ 525,525,21-11-2022,10:25:12
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 459,459,৳ 435,435,21-11-2022,10:25:12
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,21-11-2022,10:25:12
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 499,499,৳ 415,415,21-11-2022,10:25:12
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 285,285,৳ 275,275,22-11-2022,09:03:35
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 285,285,৳ 265,265,22-11-2022,09:03:35
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 279,279,৳ 245,245,22-11-2022,09:03:35
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 189,189,৳ 155,155,22-11-2022,09:03:35
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,22-11-2022,09:03:35
Pigeon Meat,each,1,each,৳ 160,160,৳ 155,155,22-11-2022,09:03:35
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 549,549,৳ 529,529,22-11-2022,09:03:35
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 459,459,৳ 429,429,22-11-2022,09:03:35
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,22-11-2022,09:03:35
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 505,505,৳ 415,415,22-11-2022,09:03:35
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 285,285,৳ 275,275,23-11-2022,05:55:59
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 285,285,৳ 255,255,23-11-2022,05:55:59
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 269,269,৳ 245,245,23-11-2022,05:55:59
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 189,189,৳ 155,155,23-11-2022,05:55:59
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,23-11-2022,05:55:59
Pigeon Meat,each,1,each,৳ 160,160,৳ 155,155,23-11-2022,05:55:59
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 549,549,৳ 535,535,23-11-2022,05:55:59
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 479,479,৳ 445,445,23-11-2022,05:55:59
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,23-11-2022,05:55:59
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 505,505,৳ 415,415,23-11-2022,05:55:59
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 285,285,৳ 275,275,24-11-2022,03:28:52
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 285,285,৳ 259,259,24-11-2022,03:28:52
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 269,269,৳ 245,245,24-11-2022,03:28:52
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 189,189,৳ 155,155,24-11-2022,03:28:52
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,24-11-2022,03:28:52
Pigeon Meat,each,1,each,৳ 160,160,৳ 155,155,24-11-2022,03:28:52
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 549,549,৳ 529,529,24-11-2022,03:28:52
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 479,479,৳ 449,449,24-11-2022,03:28:52
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,24-11-2022,03:28:52
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 505,505,৳ 415,415,24-11-2022,03:28:52
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 285,285,৳ 265,265,25-11-2022,03:14:45
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 285,285,৳ 259,259,25-11-2022,03:14:45
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 269,269,৳ 239,239,25-11-2022,03:14:45
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 189,189,৳ 149,149,25-11-2022,03:14:45
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,25-11-2022,03:14:45
Pigeon Meat,each,1,each,৳ 160,160,৳ 155,155,25-11-2022,03:14:45
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 750,750,৳ 565,565,25-11-2022,03:14:45
Broiler Chicken Breast Boneless ± 50 gm,1 kg,1,kg,৳ 570,570,৳ 559,559,25-11-2022,03:14:45
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 475,475,৳ 435,435,25-11-2022,03:14:45
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,25-11-2022,03:14:45
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 521,521,৳ 415,415,25-11-2022,03:14:45
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 280,280,৳ 259,259,27-11-2022,08:01:56
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 279,279,৳ 249,249,27-11-2022,08:01:56
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 255,255,৳ 235,235,27-11-2022,08:01:56
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 185,185,৳ 145,145,27-11-2022,08:01:56
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,27-11-2022,08:01:56
Pigeon Meat,each,1,each,৳ 160,160,৳ 155,155,27-11-2022,08:01:56
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 599,599,৳ 555,555,27-11-2022,08:01:56
Broiler Chicken Breast Boneless ± 50 gm,1 kg,1,kg,৳ 570,570,৳ 559,559,27-11-2022,08:01:56
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 459,459,৳ 435,435,27-11-2022,08:01:56
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,27-11-2022,08:01:56
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 499,499,৳ 409,409,27-11-2022,08:01:56
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 280,280,৳ 265,265,28-11-2022,04:03:05
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 285,285,৳ 255,255,28-11-2022,04:03:05
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 249,249,৳ 235,235,28-11-2022,04:03:05
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 185,185,৳ 155,155,28-11-2022,04:03:05
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,28-11-2022,04:03:05
Pigeon Meat,each,1,each,৳ 160,160,৳ 155,155,28-11-2022,04:03:05
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 599,599,৳ 549,549,28-11-2022,04:03:05
Broiler Chicken Breast Boneless ± 50 gm,1 kg,1,kg,৳ 570,570,৳ 559,559,28-11-2022,04:03:05
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 475,475,৳ 435,435,28-11-2022,04:03:05
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,28-11-2022,04:03:05
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 499,499,৳ 409,409,28-11-2022,04:03:05
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 272,272,৳ 265,265,29-11-2022,04:28:59
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 285,285,৳ 255,255,29-11-2022,04:28:59
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 249,249,,,29-11-2022,04:28:59
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 185,185,৳ 149,149,29-11-2022,04:28:59
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,29-11-2022,04:28:59
Pigeon Meat,each,1,each,৳ 160,160,৳ 155,155,29-11-2022,04:28:59
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 599,599,৳ 509,509,29-11-2022,04:28:59
Broiler Chicken Breast Boneless ± 50 gm,1 kg,1,kg,৳ 570,570,৳ 559,559,29-11-2022,04:28:59
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 459,459,৳ 455,455,29-11-2022,04:28:59
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,29-11-2022,04:28:59
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 525,525,৳ 409,409,29-11-2022,04:28:59
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 275,275,৳ 259,259,30-11-2022,06:06:20
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 279,279,৳ 249,249,30-11-2022,06:06:20
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 249,249,৳ 235,235,30-11-2022,06:06:20
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 185,185,৳ 145,145,30-11-2022,06:06:20
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,30-11-2022,06:06:20
Pigeon Meat,each,1,each,৳ 160,160,৳ 155,155,30-11-2022,06:06:20
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 599,599,৳ 545,545,30-11-2022,06:06:20
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 459,459,৳ 435,435,30-11-2022,06:06:20
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,30-11-2022,06:06:20
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 525,525,৳ 409,409,30-11-2022,06:06:20
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 272,272,৳ 259,259,01-12-2022,03:19:20
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 285,285,৳ 255,255,01-12-2022,03:19:20
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 249,249,৳ 235,235,01-12-2022,03:19:20
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 185,185,৳ 145,145,01-12-2022,03:19:20
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,01-12-2022,03:19:20
Pigeon Meat,each,1,each,৳ 160,160,৳ 155,155,01-12-2022,03:19:20
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 599,599,৳ 545,545,01-12-2022,03:19:20
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 477,477,৳ 439,439,01-12-2022,03:19:20
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,01-12-2022,03:19:20
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 521,521,৳ 409,409,01-12-2022,03:19:20
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 275,275,৳ 259,259,02-12-2022,03:19:01
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 285,285,৳ 255,255,02-12-2022,03:19:01
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 249,249,৳ 239,239,02-12-2022,03:19:01
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 179,179,৳ 145,145,02-12-2022,03:19:01
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,02-12-2022,03:19:01
Pigeon Meat,each,1,each,৳ 160,160,৳ 149,149,02-12-2022,03:19:01
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 599,599,৳ 539,539,02-12-2022,03:19:01
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 475,475,৳ 435,435,02-12-2022,03:19:01
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,02-12-2022,03:19:01
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 521,521,৳ 409,409,02-12-2022,03:19:01
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 289,289,৳ 269,269,03-12-2022,09:12:17
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 285,285,৳ 259,259,03-12-2022,09:12:17
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 255,255,৳ 245,245,03-12-2022,09:12:17
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 179,179,৳ 145,145,03-12-2022,09:12:17
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,03-12-2022,09:12:17
Pigeon Meat,each,1,each,৳ 160,160,৳ 155,155,03-12-2022,09:12:17
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 599,599,৳ 555,555,03-12-2022,09:12:17
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 475,475,৳ 435,435,03-12-2022,09:12:17
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,03-12-2022,09:12:17
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 519,519,৳ 409,409,03-12-2022,09:12:17
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 265,265,৳ 259,259,05-12-2022,07:38:48
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 279,279,৳ 255,255,05-12-2022,07:38:48
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 245,245,৳ 235,235,05-12-2022,07:38:48
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 169,169,৳ 145,145,05-12-2022,07:38:48
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,05-12-2022,07:38:48
Pigeon Meat,each,1,each,৳ 160,160,৳ 155,155,05-12-2022,07:38:48
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 675,675,৳ 575,575,05-12-2022,07:38:48
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 475,475,৳ 435,435,05-12-2022,07:38:48
Chicken Liver Gizzard Mix,1 kg,1,kg,৳ 249,249,৳ 229,229,05-12-2022,07:38:48
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),800 gm,800,gm,৳ 519,519,৳ 409,409,05-12-2022,07:38:48
Broiler Chicken Skin Off ± 50 gm,1 kg,1,kg,৳ 265,265,৳ 255,255,06-12-2022,03:26:47
Cock Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 279,279,৳ 249,249,06-12-2022,03:26:47
Broiler Chicken Skin On ± 50 gm,1 kg,1,kg,৳ 245,245,৳ 229,229,06-12-2022,03:26:47
Roast Chicken ± 10 gm,275 gm,275,gm,৳ 169,169,৳ 145,145,06-12-2022,03:26:47
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,1,kg,৳ 350,350,,,06-12-2022,03:26:47
Pigeon Meat,each,1,each,৳ 160,160,৳ 155,155,06-12-2022,03:26:47
Whole Deshi Duck (Hash) With Skin,900 gm,900,gm,৳ 675,675,৳ 575,575,06-12-2022,03:26:47
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,500,gm,৳ 475,475,৳ 429,429,06-12-2022,03:26:47
